date,news_text
2014/1/21,"$GOOG and $AAPL holding $NDX UP,

SWITCHED POSITION TO FULL BEAR, 

$ ON $QLD NOW $QID expecting NASDQ NEG SOON.

$DAX turning south a bit."
2014/1/21,"$AAPL Which Stocks Benefit from Continued 4G Roll-Out? A Wall Street Transcript Interview with Benjamin Lowe, CFA, of Stifel, Nicolaus &amp;..."
2014/1/21,"RT @Sassy_SPY: Open Interest for 1/24 – $AAPL, $BIDU, $FB, $GOOG, $LNKD, $PCLN, $TSLA, $TWTR"
2014/1/21,Apple Inc.: An Updated Bond Market View
2014/1/21,due to hate mail i tend not to post my $AAPL short trades lol
2014/1/21,"RT @sniperoptions: $AAPL $GOOG $NFLX $FB $PCLN $ISRG  #OPTIONS #TRADER #stocks #DAYTRADER #dowjones
$GG CALL23.50   OP:32 CENT"
2014/1/22,RT @CNBCnow: Today on @CNBCFastMoney with @ScottWapnerCNBC? @Carl_C_Icahn with the latest on $AAPL.
2014/1/22,"$AAPL Icahn blasts Apple again, says bought $3 billion in shares"
2014/1/22,RT @WSJ: Apple is now lagging behind its competitors in keeping customers happy:
2014/1/22,RT @WSJ: Apple is now lagging behind its competitors in keeping customers happy:
2014/1/22,I agree $AAPL is a no brainer though..
2014/1/22,"RT @Carl_C_Icahn: Since tweeting about our large position in $AAPL on Aug 13, when the stock was 468 per share, we’ve kept buying shares of…"
2014/1/22,"RT @Carl_C_Icahn: Having purchased $500 million more $AAPL shares in the last two weeks, our investment has crossed the $3 billion mark yes…"
2014/1/22,$AAPL The Top 10 Books on Apple's iBooks - ABC News
2014/1/22,$DJI is really starting to sell but it's gradual $MSFT earnings eyed $AAPL is having nice morning rally's but I cash out ever $10 stretch
2014/1/22,"RT @Forbes: Carl Icahn makes a huge bet on Apple, tweeting that his investment in $AAPL has grown to $3 billion"
2014/1/22,"RT @Forbes: Carl Icahn makes a huge bet on Apple, tweeting that his investment in $AAPL has grown to $3 billion"
2014/1/22,RT @RANsquawk: Carl Icahn is due to speak in 13mins at 1215ET/1715GMT on CNBC $AAPL
2014/1/22,RT @IvanTheK: $AAPL seems to have a bit of Icahn fatigue.
2014/1/22,Microsoft's New CEO And Earnings: A Look Ahead
2014/1/22,"#Apple stock update - $AAPL: $555.60, up 6.53 (1.19%) on Wed Jan 22 2014 at 12:28:52 EST"
2014/1/22,$AAPL Apple envisions trackpad with sensors instead of click buttons - CNET
2014/1/22,"#Apple stock update - $AAPL: $553.08, up 4.01 (0.73%) on Wed Jan 22 2014 at 10:29:02 EST"
2014/1/22,$AAPL Apple gets temporary break from antitrust monitor - CNET
2014/1/22,$AAPL Apple Inc. (AAPL) To Launch In-Store Repair Service For iPhone 5C
2014/1/22,RT @stockerblog: Apple $AAPL accused of selling customers’ personal information
2014/1/22,Owning and studying $TSLA and $AAPL has taught me a lot about the market. It’s truly is not logical. How it reacts to Apple news baffles me.
2014/1/22,"RT @erichcloninger: Comparing Apples to.. well, Facebook of course.  $AAPL $FB"
2014/1/22,$AAPL [video] Icahn a contender for CNBC's top 25
2014/1/22,@InvestorsLive $LQMT and $AAPL current Master Transaction Agreemtn (MTA) expires on 2/5/14.  either new one is done (stock rips) or not
2014/1/22,"$AAPL Apple has hired two more medical sensor experts to work on iWatch, 9to5Mac says"
2014/1/22,$AAPL &gt; Short Alert $551.50
2014/1/22,"RT @howardlindzon: Crazy @StockTwits: There were 40,000 grand larcenies in NYC last year. And nearly 20% of them were $AAPL products  - htt…"
2014/1/22,$AAPL Leaked screenshots might offer glance at Apple's iOS in the Car - GigaOM
2014/1/22,$AAPL - Icahn accuses Apple of doing great disservice to investors -&gt;
2014/1/22,Icahn on @CNBC now: I intend to buy more Apple. $AAPL
2014/1/22,“@CNBCnow: Carl Icahn tells @CNBC that $AAPL shares are still cheap:
2014/1/22,@Carl_C_Icahn What is your endgame with $AAPL?  Please share - Your actions and message are confusing.
2014/1/22,"$AAPL Apple has hired two more medical sensor experts to work on iWatch, 9to5Mac says: Full Story"
2014/1/22,$AAPL David Trainner clown back on Stoctwits with his $250 valuation of $AAPL @dtrainer_NewConstructs
2014/1/22,"RT @optionmonster: RT @Carl_C_Icahn: Having purchased $500M more $AAPL shares in the last two weeks, our investment has crossed the $3 bill…"
2014/1/23,"RT @agwarner: Apple Inc. ($AAPL): On Icahn, Earnings, and Options Speculation: Tracking put and call open interest.."
2014/1/23,"RT @Carl_C_Icahn: Bought another $500mil of $AAPL tday, bringing our total to $3.6 billion.  If board doesn’t see AAPL’s ‘no brainer’ value…"
2014/1/23,RT @Carl_C_Icahn: Today we have put out a seven page letter to $AAPL shareholders discussing why buyback should be markedly increased: http…
2014/1/23,"RT @WSJ: Apple is planning to release iPhone models this year with bigger screens, sources said."
2014/1/23,@Aapl_pain its showing up in our algo as the start of a downtrend as well. Poor $AAPL.  Trade it!
2014/1/23,$AAPL :)
2014/1/23,Find the next hot #pennystock $ZIPR $APFC $ATRO $AAPL View now
2014/1/23,Fucking GANGSTA $AAPL
2014/1/23,"“@Carl_C_Icahn: Bought another $500mil of $AAPL tday, bringing our total to $3.6 billion."" #YOLO"
2014/1/23,"RT @MarketWatch: Apple $AAPL dominates the smartphone market, but experts say these 5 phones have iPhone beating features:"
2014/1/23,$AAPL Best iPhone 5s Case – Logitech Thinks the TidyTilt Is It -
2014/1/23,Time Magazine: A brief history of what Apple must do $AAPL ???#aapl
2014/1/23,I wish $AAPL would fix the issues with Mavericks. Mail &amp; iCal are really broken with $GOOG hosted services. cc @tim_cook
2014/1/23,$AAPL up to 570 soon.!! New bigger #iPhone screen. #over the top earnings revenue. #WatchOut new features next october. #amazing
2014/1/23,$AAPL Icahn takes another $500 mln bite out of Apple
2014/1/23,iPhone 6 Latest Apple Inc Rumors $AAPL
2014/1/23,@aapltree Apple iPhone sales v. Samsung have proven the majority of smart phone prefer convenience size (smaller is better).  $AAPL
2014/1/23,"RT @fart: i ate a sandwich from the gas station “@Carl_C_Icahn: Bought another $500mil of $AAPL tday, bringing our total to $3.6 billion.”"
2014/1/23,$AAPL Apple investigating mood-based ad delivery system - Apple Insider
2014/1/23,"September will see a flood of new gadgets from Sony, Samsung, Apple:"
2014/1/23,#rareearths prices are down this morning. Shorts are back in control of $MCP and today will be a tough one. #AVL $REE #REE $AAPL $GOOG $VIX
2014/1/23,$AAPL Does your iPhone with iOS 7 suddenly reboot? Help is coming - Houston Chronicle (blog)
2014/1/23,$AAPL can she close at HOD??
2014/1/23,RT @Carl_C_Icahn: I'll be speaking with @CGasparino today at 3:10. $AAPL $EBAY #whatever
2014/1/23,RT @Carl_C_Icahn: Today we have put out a seven page letter to $AAPL shareholders discussing why buyback should be markedly increased: http…
2014/1/23,1 More Sign #Apple Could Smash Records With Its Upcoming #Earnings Report:
2014/1/23,"Carl Icahn adds another $500 million into $AAPL, total now at $3.6 billion and closing in on 1% ownership"
2014/1/23,RT @SeekingAlpha: Carl Icahn Returns From Vacation With Gusto
2014/1/24,"What if, instead of buying those Apple products, you bought $AAPL stock on the day those products came out..."
2014/1/24,Love him or hate him.@Carl_C_Icahn makes some very compelling points in his letter to $AAPL share holders...
2014/1/24,"Trade -- $AAPL : Exit Long at 555.81,Date = 1/23/2014, Time = 15:57:3:0"
2014/1/24,@zerohedge @CNBCnow Icahn Ipump $AAPL. $PALM was also a no brainer at $100 in 2000
2014/1/24,Are you buying $SWM $NGVC $SSNC  $AAPL Must see
2014/1/24,"$AAPL Apple going big with two new iPhones, sources say -"
2014/1/24,"I brushed my teeth in the shower #TimeIsMoney “@Carl_C_Icahn: Bought another $500mil of $AAPL tday, bringing our total to $3.6 billion."""
2014/1/24,$AAPL [video] Apple needs to continue transformation: Fortt
2014/1/24,RT @oledi45: or $YHOO :) RT @hovastocks $GOOG down.. Doesn't that make $AAPL more valuable.
2014/1/24,"RT @EliLanger: If you bought Apple shares instead of the first Apple computer 30 years ago, your $2,495 would be worth $400,162 today. $AAPL"
2014/1/24,$AAPL - What’s so bad about falling prices? Nothing -&gt;
2014/1/24,"AFAIK there's no Samsung data from '12 so let's start here.
Galaxy smartphone line-100M shipped in '13
iPhone-150M sold
On to 2014. $AAPL"
2014/1/24,A trip down Mac memory lane as Apple's Macintosh turns 30 (Slideshow)
2014/1/24,"RT @WSJ: Apple is planning larger displays for iPhones to be released this year, sources said:"
2014/1/24,Someone should tell $TWTR $GOOG $AAPL $AAPL that markets correcting.  These r the real Teflon Don's. If these go it's a big correction 10%&gt;
2014/1/24,"RT @WSJ: Apple is planning larger displays for iPhones to be released this year, sources said:"
2014/1/24,Bigger Screens for iPhones: $AAPL
2014/1/24,EBay reliance on PayPal for growth lowers chances of spinoff
2014/1/24,"RT @EliLanger: If you bought Apple shares instead of the first Apple computer 30 years ago, your $2,495 would be worth $400,162 today. $AAPL"
2014/1/24,"RT @BloombergTV: Sorry Mac, you're no longer a twenty-something"
2014/1/24,"RT @KCStottlar: @RossTucker #ichanraps $AAPL now expand the product line, Tim cook says all in due time, I need an iTV, to please me please!"
2014/1/24,Bullish on these #stocks $BBEP $ANTP $MNST  $AAPL Try this
2014/1/24,$AAPL - Stocks tank on global economic concerns; Microsoft spikes despite CEO ... -&gt;
2014/1/24,RT @WSJ: Apple to release iPhones with bigger screens this year $AAPL
2014/1/24,RT @WSJ: Apple to release iPhones with bigger screens this year $AAPL
2014/1/24,既然WSJ说了，那就是真的 RT @WSJ Apple to release iPhones with bigger screens this year $AAPL
2014/1/24,$AAPL HondaLink Offers Partial Car-iPhone Integration Ahead of Apple's 'iOS in the ... - Mac Rumors
2014/1/24,"RT @WSJ: Apple is planning larger displays for iPhones to be released this year, sources said:"
2014/1/24,"Apple Executives Consider Thirty Years of Macintosh, Say iOS and OS X Convergence 'A Non-Goal $AAPL"
2014/1/24,Best #Stock Newsletter on $URRE $VPG $UIL $AAPL Visit
2014/1/24,$AAPL New Apple TV coming out in first half 2014? - GMA News
2014/1/24,RT @WSJ: The Macintosh computer has hit the big 3-0. See Apple's tribute to the Mac:
2014/1/24,$AAPL - BlackBerrys Big Pentagon Win Was Only a Mirage -&gt;
2014/1/24,RT @PeterGhostine: I guess Carl needs to buy antoher tranche of $AAPL. Sold the 552.50/555 call spread on my private stream today.
2014/1/24,RT @StockTwits: 10 of the world's largest companies have a combined $588 billion in cash. MUST-SEE CHART:
2014/1/24,$AAPL a secret SuperBowl commercial would be an awesome surprise for Apple to tease a TV device with most of America watching. If only!
2014/1/24,"If this market selloff continues for another 5-10%, there will be some great investing opportunities: $AAPL $AMZN $GOOG $TSLA $TWTR $YHOO"
2014/1/24,"RT @Zolio1: More signs of shift from bricks to clicks in earnings call, with huge implications for $GOOG $AMZN $EBAY $AAPL $EAT $CMG $DRI $…"
2014/1/24,#Stocks to hold onto $NEWP $DGII $AOL $AAPL Visit
2014/1/24,"RT @EliLanger: If you bought Apple shares instead of the first Apple computer 30 years ago, your $2,495 would be worth $400,162 today. $AAPL"
2014/1/24,$AAPL Handicapping Apple's quarterly earnings and revenue: Q1 2014
2014/1/25,RT @MisterMainSt: .@Karl_McDonnell @Carl_C_Icahn and $AAPL plans to make 5 million of them. That's $5b in production costs for one good. I …
2014/1/25,RT @firstadopter: TechCrunch: " $AAPL 600 million users with credit cards on file.. $EBAY Paypal 137 million active accounts"
2014/1/25,"$AAPL - Apple Q1 Earnings Seen Boosted By New iPhones, iPads WEBHED: Apple Q1 ... -&gt;"
2014/1/25,$AAPL Celebrate 30 years of Mac with Apple's hidden icon font - 9 to 5 Mac
2014/1/25,$AAPL Apple CEO Tim Cook On The NSA: 'Much Of What Has Been Said Isn't True' - Business Insider
2014/1/25,@PostsAtEventide @appleinsider Calling competitors a sub plot is the elitist attitude that is going to lead to $AAPL downfall....
2014/1/25,$AAPL [video] Five iPhone-Beating Phone Features
2014/1/25,@opt_trdr @FeelTrade I'm actually getting less Bullish on $AAPL the more people keep posting they're long. But I expect a good quarter.
2014/1/25,"RT @WSJ: Apple is planning larger displays for iPhones to be released this year, sources said:"
2014/1/25,#Stocks to buy $DISCA $CCUR $ORCC  $AAPL Must see
2014/1/25,Todays Stocks to Watch $MRVL $RMTI $MILL $AAPL View now
2014/1/25,Wow. Great #Stock #Research on $JNJ $TISI $DD $AAPL Check out
2014/1/25,$AAPL In pictures: The 30th Anniversary of Apple Macintosh computers -
2014/1/25,$AAPL Has Too Many Catalysts for the Stock to Decrease in Value.
2014/1/25,Top #Stocks today $RJET $SYK $HEES $AAPL Give it a try
2014/1/25,"$AAPL Apple's Mac still influences, 30 years after debut - Fox News"
2014/1/26,"RT @StockTwits: $AAPL reports earnings tomorrow, and here's a chart that shows what every analyst is predicting:"
2014/1/26,"Now they’re not building iWatch, iPhablet and iTV quick enough for the tech media  $AAPL"
2014/1/26,Get great research on stocks $BAC $STZ $KOG $AAPL Check out
2014/1/26,Looking for the next performer like $MCP $CMRG $TCCO $AAPL View now
2014/1/26,1st Internal Video of #Jobs Unveiling the Mac - The Dude had talent -
2014/1/26,RT @WSJ: Apple to release iPhones with bigger screens this year $AAPL
2014/1/26,RT @SeekingAlpha: Earnings Finally Matter
2014/1/26,Yahoo! Weather for iPad is an amazing app. I love the animations and data. They're making better apps for iOS than Apple is. $YHOO $AAPL
2014/1/26,$AAPL Could Apple Inc. Have Sold 60 Million iPhones Last Quarter?
2014/1/26,Benzinga Weekly Preview: Tech Sector To Steal The Spotlight $AAL $AAPL $AMGN #premarket
2014/1/26,#Stocks to Sell $BXG $OXGN $TLAB $AAPL Click
2014/1/26,$AAPL weekly straddle showing about 6% move in either direction.
2014/1/26,"there was huge negativity towards $AAPL. CEO awful, margins would collapse, iphone worse than android. now big Christmas &amp; loud Icahn!"
2014/1/26,"24 of the world's biggest companies report earnings next week. Including $AMZN, $GOOG, $FB, and $AAPL:"
2014/1/26,$AAPL Apple Inc. (AAPL): Apple's Secret Weapon Into Earnings And 2014
2014/1/26,$AAPL News Alert:
2014/1/27,"@applenws This could bring Apple on top the world again, the leader in the smartphone world! And crushing Samsung $GTAT $AAPL"
2014/1/27,Ericsson fait la paix avec Samsung sur les brevets
2014/1/27,Went long the $AAPL March $550 calls on Friday. Hope to get the earnings pop in AH like $NFLX last week
2014/1/27,$AAPL Russia's Megafon signs new iPhone deal with Apple
2014/1/27,RT @philstockworld: Philstockworld January Trade Review (Part 2) Featuring: #oil #gold #Nikkei $SPY $AAPL $TWTR $NFXL $Retailsales --
2014/1/27,$AAPL 600 calls... are you serious?  at least get something closer like 560 or something.
2014/1/27,in on some $AAPL earnings fun...
2014/1/27,$AAPL ripping
2014/1/27,$AAPL - Jan. 27 Premarket Briefing: 10 Things You Should Know -&gt;
2014/1/27,RT @philstockworld: Philstockworld January Trade Review (Part 2) Featuring: #oil #gold #Nikkei $SPY $AAPL $TWTR $NFXL $Retailsales --
2014/1/27,"RT @WSJ: Foxconn, which assembles gadgets for Apple, plans to relocate high-tech manufacturing to the U.S.  $AAPL"
2014/1/27,"RT @StockTwits: $AAPL reports earnings tomorrow, and here's a chart that shows what every analyst is predicting:"
2014/1/27,"$AAPL Virgin Mobile Takes Another 10 Percent Off Apple's iPhone 5s, iPhone 5c - AppAdvice"
2014/1/27,"RT @nyinvesting: RT @StockTwits: 24 of world's biggest companies report earnings next week. Including $AMZN, $GOOG, $FB, and $AAPL:"
2014/1/27,Apple is making moves toward expanding its mobile-payments service to stores $AAPL
2014/1/27,RT @philstockworld: Philstockworld January Trade Review (Part 2) Featuring: #oil #gold #Nikkei $SPY $AAPL $TWTR $NFXL $Retailsales --
2014/1/27,RT @philstockworld: Philstockworld January Trade Review (Part 2) Featuring: #oil #gold #Nikkei $SPY $AAPL $TWTR $NFXL $Retailsales --
2014/1/27,Oh yeah - $AAPL $FB $AMZN earnings this week!
2014/1/27,RT @philstockworld: Philstockworld January Trade Review (Part 2) Featuring: #oil #gold #Nikkei $SPY $AAPL $TWTR $NFXL $Retailsales --
2014/1/27,"RT @WSJ: Foxconn, which assembles gadgets for Apple, plans to relocate high-tech manufacturing to the U.S.  $AAPL"
2014/1/27,$AAPL This Table Shows You What Every Single Analyst Is Saying About Apple Earnings
2014/1/27,RT @philstockworld: Philstockworld January Trade Review (Part 2) Featuring: #oil #gold #Nikkei $SPY $AAPL $TWTR $NFXL $Retailsales --
2014/1/27,Are you buying $HUN $FORR $TREX $AAPL Worth a look
2014/1/27,$AAPL tanking aft disappointing guidance &amp; soft iPhone sales..
2014/1/27,"After the closing bell today, 5 companies are expected to report results: $AAPL $ZION $PCL $STX and $X #SPXearnings"
2014/1/27,bobirw: Short 100 $AAPL at 550.08: bobirw
2014/1/27,RT @philstockworld: Philstockworld January Trade Review (Part 2) Featuring: #oil #gold #Nikkei $SPY $AAPL $TWTR $NFXL $Retailsales --
2014/1/27,RT @philstockworld: Philstockworld January Trade Review (Part 2) Featuring: #oil #gold #Nikkei $SPY $AAPL $TWTR $NFXL $Retailsales --
2014/1/27,RT @philstockworld: Philstockworld January Trade Review (Part 2) Featuring: #oil #gold #Nikkei $SPY $AAPL $TWTR $NFXL $Retailsales --
